file:new-v1-GraphFPN.py, seed: 100
Epoch: 000, Loss: 0.70242, Train Acc: 0.50045, val Acc: 0.48301, Test Acc: 0.48301
Epoch: 061, Loss: 0.62775, Train Acc: 0.64223, val Acc: 0.63592, Test Acc: 0.63592
Epoch: 062, Loss: 0.61381, Train Acc: 0.65344, val Acc: 0.62621, Test Acc: 0.63592
Epoch: 063, Loss: 0.62443, Train Acc: 0.63102, val Acc: 0.58738, Test Acc: 0.63592
Epoch: 064, Loss: 0.62149, Train Acc: 0.63738, val Acc: 0.62136, Test Acc: 0.63592
Epoch: 065, Loss: 0.61425, Train Acc: 0.64647, val Acc: 0.62379, Test Acc: 0.63592
Epoch: 066, Loss: 0.62167, Train Acc: 0.63981, val Acc: 0.60922, Test Acc: 0.63592
Epoch: 067, Loss: 0.61457, Train Acc: 0.54802, val Acc: 0.55583, Test Acc: 0.63592
Epoch: 068, Loss: 0.61464, Train Acc: 0.62375, val Acc: 0.60437, Test Acc: 0.63592
Epoch: 069, Loss: 0.61958, Train Acc: 0.63405, val Acc: 0.64078, Test Acc: 0.63350
Epoch: 070, Loss: 0.61427, Train Acc: 0.64829, val Acc: 0.64563, Test Acc: 0.63835
Epoch: 071, Loss: 0.61764, Train Acc: 0.65526, val Acc: 0.65534, Test Acc: 0.65534
Epoch: 072, Loss: 0.61077, Train Acc: 0.64586, val Acc: 0.65291, Test Acc: 0.65534
Epoch: 073, Loss: 0.61133, Train Acc: 0.66313, val Acc: 0.63835, Test Acc: 0.65534
Epoch: 074, Loss: 0.61944, Train Acc: 0.62617, val Acc: 0.61165, Test Acc: 0.65534
Epoch: 075, Loss: 0.62418, Train Acc: 0.61618, val Acc: 0.61165, Test Acc: 0.65534
Epoch: 076, Loss: 0.63483, Train Acc: 0.62527, val Acc: 0.60437, Test Acc: 0.65534
Epoch: 077, Loss: 0.61889, Train Acc: 0.64677, val Acc: 0.62379, Test Acc: 0.65534
Epoch: 078, Loss: 0.61644, Train Acc: 0.63314, val Acc: 0.62136, Test Acc: 0.65534
Epoch: 079, Loss: 0.61325, Train Acc: 0.64284, val Acc: 0.62136, Test Acc: 0.65534
Epoch: 080, Loss: 0.61825, Train Acc: 0.64889, val Acc: 0.63107, Test Acc: 0.65534
Epoch: 081, Loss: 0.62361, Train Acc: 0.65707, val Acc: 0.62379, Test Acc: 0.65534
Epoch: 082, Loss: 0.61580, Train Acc: 0.64374, val Acc: 0.63107, Test Acc: 0.65534
Epoch: 083, Loss: 0.61829, Train Acc: 0.66283, val Acc: 0.61408, Test Acc: 0.65534
Epoch: 084, Loss: 0.62423, Train Acc: 0.62436, val Acc: 0.63107, Test Acc: 0.65534
Epoch: 085, Loss: 0.62725, Train Acc: 0.64950, val Acc: 0.60437, Test Acc: 0.65534
Epoch: 086, Loss: 0.62008, Train Acc: 0.55710, val Acc: 0.58010, Test Acc: 0.65534
Epoch: 087, Loss: 0.61805, Train Acc: 0.62557, val Acc: 0.61893, Test Acc: 0.65534
Epoch: 088, Loss: 0.61599, Train Acc: 0.63163, val Acc: 0.63350, Test Acc: 0.65534
Epoch: 089, Loss: 0.61707, Train Acc: 0.65738, val Acc: 0.61408, Test Acc: 0.65534
Epoch: 090, Loss: 0.61802, Train Acc: 0.65556, val Acc: 0.62379, Test Acc: 0.65534
Epoch: 091, Loss: 0.62071, Train Acc: 0.65616, val Acc: 0.61408, Test Acc: 0.65534
Epoch: 092, Loss: 0.62958, Train Acc: 0.65738, val Acc: 0.60437, Test Acc: 0.65534
Epoch: 093, Loss: 0.61982, Train Acc: 0.62436, val Acc: 0.60680, Test Acc: 0.65534
Epoch: 094, Loss: 0.62464, Train Acc: 0.63132, val Acc: 0.62621, Test Acc: 0.65534
Epoch: 095, Loss: 0.61564, Train Acc: 0.64859, val Acc: 0.60437, Test Acc: 0.65534
Epoch: 096, Loss: 0.62256, Train Acc: 0.64799, val Acc: 0.61408, Test Acc: 0.65534
Epoch: 097, Loss: 0.62482, Train Acc: 0.64344, val Acc: 0.63350, Test Acc: 0.65534
Epoch: 098, Loss: 0.61454, Train Acc: 0.67737, val Acc: 0.64806, Test Acc: 0.65534
Epoch: 099, Loss: 0.61540, Train Acc: 0.67161, val Acc: 0.61893, Test Acc: 0.65534

file:new-v1-GraphFPN.py, seed: 115
Epoch: 000, Loss: 0.71613, Train Acc: 0.50348, val Acc: 0.53641, Test Acc: 0.53641
Epoch: 001, Loss: 0.71504, Train Acc: 0.51227, val Acc: 0.53641, Test Acc: 0.53641
Epoch: 002, Loss: 0.68479, Train Acc: 0.52923, val Acc: 0.55340, Test Acc: 0.55097
Epoch: 003, Loss: 0.67153, Train Acc: 0.59406, val Acc: 0.59223, Test Acc: 0.58981
Epoch: 004, Loss: 0.66696, Train Acc: 0.59376, val Acc: 0.60194, Test Acc: 0.59466
Epoch: 005, Loss: 0.65637, Train Acc: 0.58770, val Acc: 0.58495, Test Acc: 0.59466
Epoch: 006, Loss: 0.64638, Train Acc: 0.60951, val Acc: 0.60922, Test Acc: 0.60922
Epoch: 007, Loss: 0.64204, Train Acc: 0.62527, val Acc: 0.62379, Test Acc: 0.62864
Epoch: 008, Loss: 0.63771, Train Acc: 0.64284, val Acc: 0.65534, Test Acc: 0.65777
Epoch: 009, Loss: 0.63761, Train Acc: 0.65647, val Acc: 0.62621, Test Acc: 0.65777
Epoch: 010, Loss: 0.63649, Train Acc: 0.66525, val Acc: 0.62136, Test Acc: 0.65777
Epoch: 011, Loss: 0.63561, Train Acc: 0.66859, val Acc: 0.65291, Test Acc: 0.65777
Epoch: 012, Loss: 0.63657, Train Acc: 0.66283, val Acc: 0.62621, Test Acc: 0.65777
Epoch: 013, Loss: 0.63604, Train Acc: 0.63859, val Acc: 0.61893, Test Acc: 0.65777
Epoch: 014, Loss: 0.63782, Train Acc: 0.64314, val Acc: 0.64563, Test Acc: 0.65777
Epoch: 015, Loss: 0.63367, Train Acc: 0.66646, val Acc: 0.64563, Test Acc: 0.65777
Epoch: 016, Loss: 0.62973, Train Acc: 0.64496, val Acc: 0.65049, Test Acc: 0.65777
Epoch: 017, Loss: 0.61773, Train Acc: 0.66980, val Acc: 0.66748, Test Acc: 0.66990
Epoch: 018, Loss: 0.61807, Train Acc: 0.67464, val Acc: 0.64078, Test Acc: 0.66990
Epoch: 019, Loss: 0.63138, Train Acc: 0.65465, val Acc: 0.64563, Test Acc: 0.66990
Epoch: 020, Loss: 0.62231, Train Acc: 0.67252, val Acc: 0.65049, Test Acc: 0.66990
Epoch: 021, Loss: 0.62887, Train Acc: 0.65374, val Acc: 0.66019, Test Acc: 0.66990
Epoch: 022, Loss: 0.62641, Train Acc: 0.63799, val Acc: 0.63835, Test Acc: 0.66990
Epoch: 023, Loss: 0.61448, Train Acc: 0.64980, val Acc: 0.64320, Test Acc: 0.66990
Epoch: 024, Loss: 0.62518, Train Acc: 0.66222, val Acc: 0.65291, Test Acc: 0.66990
Epoch: 025, Loss: 0.61533, Train Acc: 0.66556, val Acc: 0.65291, Test Acc: 0.66990
Epoch: 026, Loss: 0.61841, Train Acc: 0.66616, val Acc: 0.66262, Test Acc: 0.66990
Epoch: 027, Loss: 0.62194, Train Acc: 0.65677, val Acc: 0.64320, Test Acc: 0.66990
Epoch: 028, Loss: 0.61465, Train Acc: 0.66677, val Acc: 0.66505, Test Acc: 0.66990
Epoch: 029, Loss: 0.61394, Train Acc: 0.64799, val Acc: 0.64320, Test Acc: 0.66990
Epoch: 030, Loss: 0.61341, Train Acc: 0.66253, val Acc: 0.61893, Test Acc: 0.66990
Epoch: 031, Loss: 0.61500, Train Acc: 0.64617, val Acc: 0.64078, Test Acc: 0.66990
Epoch: 032, Loss: 0.61595, Train Acc: 0.63163, val Acc: 0.62621, Test Acc: 0.66990
Epoch: 033, Loss: 0.61272, Train Acc: 0.69434, val Acc: 0.67476, Test Acc: 0.67718
Epoch: 034, Loss: 0.62201, Train Acc: 0.65616, val Acc: 0.65534, Test Acc: 0.67718
Epoch: 035, Loss: 0.61282, Train Acc: 0.67343, val Acc: 0.68932, Test Acc: 0.68447
Epoch: 036, Loss: 0.60986, Train Acc: 0.67313, val Acc: 0.66748, Test Acc: 0.68447
Epoch: 037, Loss: 0.60671, Train Acc: 0.66525, val Acc: 0.66019, Test Acc: 0.68447
Epoch: 038, Loss: 0.61195, Train Acc: 0.65465, val Acc: 0.65049, Test Acc: 0.68447
Epoch: 039, Loss: 0.60151, Train Acc: 0.66222, val Acc: 0.67476, Test Acc: 0.68447
Epoch: 040, Loss: 0.61060, Train Acc: 0.67161, val Acc: 0.67476, Test Acc: 0.68447
Epoch: 041, Loss: 0.60533, Train Acc: 0.68646, val Acc: 0.69175, Test Acc: 0.69417
Epoch: 042, Loss: 0.60858, Train Acc: 0.66131, val Acc: 0.63107, Test Acc: 0.69417
Epoch: 043, Loss: 0.60673, Train Acc: 0.68343, val Acc: 0.68204, Test Acc: 0.69417
Epoch: 044, Loss: 0.61530, Train Acc: 0.68282, val Acc: 0.66262, Test Acc: 0.69417
Epoch: 045, Loss: 0.60204, Train Acc: 0.67979, val Acc: 0.65291, Test Acc: 0.69417
Epoch: 046, Loss: 0.60776, Train Acc: 0.68858, val Acc: 0.68932, Test Acc: 0.69417
Epoch: 047, Loss: 0.60318, Train Acc: 0.68494, val Acc: 0.66990, Test Acc: 0.69417
Epoch: 048, Loss: 0.59994, Train Acc: 0.69646, val Acc: 0.68447, Test Acc: 0.69417
Epoch: 049, Loss: 0.61294, Train Acc: 0.68040, val Acc: 0.66990, Test Acc: 0.69417
Epoch: 050, Loss: 0.60283, Train Acc: 0.67161, val Acc: 0.62379, Test Acc: 0.69417
Epoch: 051, Loss: 0.60012, Train Acc: 0.70100, val Acc: 0.69660, Test Acc: 0.69417
Epoch: 052, Loss: 0.59639, Train Acc: 0.69524, val Acc: 0.70874, Test Acc: 0.70874
Epoch: 053, Loss: 0.59990, Train Acc: 0.69736, val Acc: 0.65291, Test Acc: 0.70874
Epoch: 054, Loss: 0.59463, Train Acc: 0.70312, val Acc: 0.69660, Test Acc: 0.70874
Epoch: 055, Loss: 0.59079, Train Acc: 0.66586, val Acc: 0.66505, Test Acc: 0.70874
Epoch: 056, Loss: 0.58300, Train Acc: 0.71615, val Acc: 0.70631, Test Acc: 0.70874
Epoch: 057, Loss: 0.58386, Train Acc: 0.69767, val Acc: 0.66262, Test Acc: 0.70874
Epoch: 058, Loss: 0.59069, Train Acc: 0.71493, val Acc: 0.67961, Test Acc: 0.70874
Epoch: 059, Loss: 0.59128, Train Acc: 0.70797, val Acc: 0.70874, Test Acc: 0.70874
Epoch: 060, Loss: 0.57215, Train Acc: 0.72221, val Acc: 0.70146, Test Acc: 0.70874
Epoch: 061, Loss: 0.57864, Train Acc: 0.71372, val Acc: 0.69903, Test Acc: 0.70874
Epoch: 062, Loss: 0.57509, Train Acc: 0.69555, val Acc: 0.66748, Test Acc: 0.70874
Epoch: 063, Loss: 0.57116, Train Acc: 0.70766, val Acc: 0.70388, Test Acc: 0.70874
Epoch: 064, Loss: 0.56885, Train Acc: 0.72069, val Acc: 0.70146, Test Acc: 0.70874
Epoch: 065, Loss: 0.57067, Train Acc: 0.72614, val Acc: 0.68932, Test Acc: 0.70874
Epoch: 066, Loss: 0.56791, Train Acc: 0.71675, val Acc: 0.68447, Test Acc: 0.70874
Epoch: 067, Loss: 0.58086, Train Acc: 0.72614, val Acc: 0.69175, Test Acc: 0.70874
Epoch: 068, Loss: 0.57223, Train Acc: 0.69585, val Acc: 0.66262, Test Acc: 0.70874
Epoch: 069, Loss: 0.57061, Train Acc: 0.71433, val Acc: 0.69175, Test Acc: 0.70874
Epoch: 070, Loss: 0.57435, Train Acc: 0.72190, val Acc: 0.69660, Test Acc: 0.70874
Epoch: 071, Loss: 0.57193, Train Acc: 0.73372, val Acc: 0.70388, Test Acc: 0.70874
Epoch: 072, Loss: 0.56941, Train Acc: 0.70645, val Acc: 0.68689, Test Acc: 0.70874
Epoch: 073, Loss: 0.57568, Train Acc: 0.72554, val Acc: 0.72816, Test Acc: 0.72573
Epoch: 074, Loss: 0.55330, Train Acc: 0.73917, val Acc: 0.71602, Test Acc: 0.72573
Epoch: 075, Loss: 0.57609, Train Acc: 0.71372, val Acc: 0.69417, Test Acc: 0.72573
Epoch: 076, Loss: 0.56524, Train Acc: 0.72887, val Acc: 0.71845, Test Acc: 0.72573
Epoch: 077, Loss: 0.55672, Train Acc: 0.72826, val Acc: 0.69175, Test Acc: 0.72573
Epoch: 078, Loss: 0.56720, Train Acc: 0.73584, val Acc: 0.73544, Test Acc: 0.73786
Epoch: 079, Loss: 0.55998, Train Acc: 0.74402, val Acc: 0.73544, Test Acc: 0.73786
Epoch: 080, Loss: 0.55950, Train Acc: 0.73493, val Acc: 0.70388, Test Acc: 0.73786
Epoch: 081, Loss: 0.55278, Train Acc: 0.74099, val Acc: 0.71845, Test Acc: 0.73786
Epoch: 082, Loss: 0.57061, Train Acc: 0.70221, val Acc: 0.68204, Test Acc: 0.73786
Epoch: 083, Loss: 0.58029, Train Acc: 0.72281, val Acc: 0.71602, Test Acc: 0.73786
Epoch: 084, Loss: 0.55813, Train Acc: 0.68464, val Acc: 0.65777, Test Acc: 0.73786
Epoch: 085, Loss: 0.58087, Train Acc: 0.71948, val Acc: 0.70874, Test Acc: 0.73786
Epoch: 086, Loss: 0.57457, Train Acc: 0.73523, val Acc: 0.69660, Test Acc: 0.73786
Epoch: 087, Loss: 0.56394, Train Acc: 0.72705, val Acc: 0.67718, Test Acc: 0.73786
Epoch: 088, Loss: 0.56174, Train Acc: 0.72948, val Acc: 0.68204, Test Acc: 0.73786
Epoch: 089, Loss: 0.56920, Train Acc: 0.73917, val Acc: 0.68932, Test Acc: 0.73786
Epoch: 090, Loss: 0.55795, Train Acc: 0.74341, val Acc: 0.70874, Test Acc: 0.73786
Epoch: 091, Loss: 0.55133, Train Acc: 0.73705, val Acc: 0.71117, Test Acc: 0.73786
Epoch: 092, Loss: 0.56183, Train Acc: 0.74674, val Acc: 0.72330, Test Acc: 0.73786
Epoch: 093, Loss: 0.55577, Train Acc: 0.75523, val Acc: 0.73301, Test Acc: 0.73786
Epoch: 094, Loss: 0.56564, Train Acc: 0.69767, val Acc: 0.67233, Test Acc: 0.73786
Epoch: 095, Loss: 0.56271, Train Acc: 0.73493, val Acc: 0.67961, Test Acc: 0.73786
Epoch: 096, Loss: 0.54990, Train Acc: 0.75008, val Acc: 0.69660, Test Acc: 0.73786
Epoch: 097, Loss: 0.56479, Train Acc: 0.74190, val Acc: 0.67233, Test Acc: 0.73786
Epoch: 098, Loss: 0.55570, Train Acc: 0.72523, val Acc: 0.67233, Test Acc: 0.73786
Epoch: 099, Loss: 0.54888, Train Acc: 0.73432, val Acc: 0.68689, Test Acc: 0.73786

file:new-v1-GraphFPN.py, seed: 120
Epoch: 000, Loss: 0.71553, Train Acc: 0.48773, val Acc: 0.50000, Test Acc: 0.50000
Epoch: 001, Loss: 0.68252, Train Acc: 0.54892, val Acc: 0.57282, Test Acc: 0.56796
Epoch: 002, Loss: 0.66724, Train Acc: 0.59952, val Acc: 0.59951, Test Acc: 0.59709
Epoch: 003, Loss: 0.65529, Train Acc: 0.57831, val Acc: 0.54369, Test Acc: 0.59709
Epoch: 004, Loss: 0.65971, Train Acc: 0.61133, val Acc: 0.58495, Test Acc: 0.59709
Epoch: 005, Loss: 0.64432, Train Acc: 0.61436, val Acc: 0.57282, Test Acc: 0.59709
Epoch: 006, Loss: 0.64122, Train Acc: 0.60254, val Acc: 0.57282, Test Acc: 0.59709
Epoch: 007, Loss: 0.64529, Train Acc: 0.60073, val Acc: 0.56311, Test Acc: 0.59709
Epoch: 008, Loss: 0.64859, Train Acc: 0.60315, val Acc: 0.58010, Test Acc: 0.59709
Epoch: 009, Loss: 0.64161, Train Acc: 0.61103, val Acc: 0.59466, Test Acc: 0.59709
Epoch: 010, Loss: 0.64137, Train Acc: 0.62314, val Acc: 0.59466, Test Acc: 0.59709
Epoch: 011, Loss: 0.64171, Train Acc: 0.63466, val Acc: 0.57767, Test Acc: 0.59709
Epoch: 012, Loss: 0.64091, Train Acc: 0.64223, val Acc: 0.61408, Test Acc: 0.61650
Epoch: 013, Loss: 0.63400, Train Acc: 0.64102, val Acc: 0.58252, Test Acc: 0.61650
Epoch: 014, Loss: 0.63710, Train Acc: 0.63829, val Acc: 0.62379, Test Acc: 0.61893
Epoch: 015, Loss: 0.63482, Train Acc: 0.63950, val Acc: 0.61650, Test Acc: 0.61893
Epoch: 016, Loss: 0.63093, Train Acc: 0.63859, val Acc: 0.60922, Test Acc: 0.61893
Epoch: 017, Loss: 0.63369, Train Acc: 0.63708, val Acc: 0.66019, Test Acc: 0.66019
Epoch: 018, Loss: 0.62982, Train Acc: 0.63829, val Acc: 0.64563, Test Acc: 0.66019
Epoch: 019, Loss: 0.63593, Train Acc: 0.56135, val Acc: 0.54612, Test Acc: 0.66019
Epoch: 020, Loss: 0.63448, Train Acc: 0.61497, val Acc: 0.56068, Test Acc: 0.66019
Epoch: 021, Loss: 0.63140, Train Acc: 0.63829, val Acc: 0.63350, Test Acc: 0.66019
Epoch: 022, Loss: 0.63034, Train Acc: 0.64071, val Acc: 0.63592, Test Acc: 0.66019
Epoch: 023, Loss: 0.62215, Train Acc: 0.61375, val Acc: 0.60437, Test Acc: 0.66019
Epoch: 024, Loss: 0.61759, Train Acc: 0.63950, val Acc: 0.61165, Test Acc: 0.66019
Epoch: 025, Loss: 0.62822, Train Acc: 0.64768, val Acc: 0.64806, Test Acc: 0.66019
Epoch: 026, Loss: 0.61562, Train Acc: 0.63042, val Acc: 0.65291, Test Acc: 0.66019
Epoch: 027, Loss: 0.62843, Train Acc: 0.62254, val Acc: 0.61408, Test Acc: 0.66019
Epoch: 028, Loss: 0.62764, Train Acc: 0.64829, val Acc: 0.58981, Test Acc: 0.66019
Epoch: 029, Loss: 0.61964, Train Acc: 0.63859, val Acc: 0.59709, Test Acc: 0.66019
Epoch: 030, Loss: 0.62361, Train Acc: 0.66707, val Acc: 0.64320, Test Acc: 0.66019
Epoch: 031, Loss: 0.61886, Train Acc: 0.65950, val Acc: 0.64320, Test Acc: 0.66019
Epoch: 032, Loss: 0.61927, Train Acc: 0.64284, val Acc: 0.62379, Test Acc: 0.66019
Epoch: 033, Loss: 0.62667, Train Acc: 0.63102, val Acc: 0.61165, Test Acc: 0.66019
Epoch: 034, Loss: 0.62701, Train Acc: 0.63617, val Acc: 0.63107, Test Acc: 0.66019
Epoch: 035, Loss: 0.62904, Train Acc: 0.64041, val Acc: 0.62136, Test Acc: 0.66019
Epoch: 036, Loss: 0.62097, Train Acc: 0.64465, val Acc: 0.66019, Test Acc: 0.66019
Epoch: 037, Loss: 0.62300, Train Acc: 0.65192, val Acc: 0.65777, Test Acc: 0.66019
Epoch: 038, Loss: 0.62178, Train Acc: 0.64920, val Acc: 0.64320, Test Acc: 0.66019
Epoch: 039, Loss: 0.61820, Train Acc: 0.65980, val Acc: 0.63835, Test Acc: 0.66019
Epoch: 040, Loss: 0.61565, Train Acc: 0.63526, val Acc: 0.61893, Test Acc: 0.66019
Epoch: 041, Loss: 0.61230, Train Acc: 0.64617, val Acc: 0.63835, Test Acc: 0.66019
Epoch: 042, Loss: 0.60163, Train Acc: 0.65677, val Acc: 0.64806, Test Acc: 0.66019
Epoch: 043, Loss: 0.61665, Train Acc: 0.66495, val Acc: 0.64078, Test Acc: 0.66019
Epoch: 044, Loss: 0.60941, Train Acc: 0.64768, val Acc: 0.65534, Test Acc: 0.66019
Epoch: 045, Loss: 0.61111, Train Acc: 0.64768, val Acc: 0.64320, Test Acc: 0.66019
Epoch: 046, Loss: 0.60219, Train Acc: 0.65798, val Acc: 0.65534, Test Acc: 0.66019
Epoch: 047, Loss: 0.60863, Train Acc: 0.56013, val Acc: 0.56311, Test Acc: 0.66019
Epoch: 048, Loss: 0.60961, Train Acc: 0.63950, val Acc: 0.58981, Test Acc: 0.66019
Epoch: 049, Loss: 0.60790, Train Acc: 0.64253, val Acc: 0.65534, Test Acc: 0.66019
Epoch: 050, Loss: 0.61327, Train Acc: 0.64496, val Acc: 0.66262, Test Acc: 0.66019
Epoch: 051, Loss: 0.61657, Train Acc: 0.65283, val Acc: 0.62136, Test Acc: 0.66019
Epoch: 052, Loss: 0.61435, Train Acc: 0.64556, val Acc: 0.59466, Test Acc: 0.66019
Epoch: 053, Loss: 0.60749, Train Acc: 0.64284, val Acc: 0.60194, Test Acc: 0.66019
Epoch: 054, Loss: 0.61035, Train Acc: 0.64920, val Acc: 0.64563, Test Acc: 0.66019
Epoch: 055, Loss: 0.61233, Train Acc: 0.59709, val Acc: 0.60922, Test Acc: 0.66019
Epoch: 056, Loss: 0.61105, Train Acc: 0.67404, val Acc: 0.66262, Test Acc: 0.66019
Epoch: 057, Loss: 0.60054, Train Acc: 0.58043, val Acc: 0.59466, Test Acc: 0.66019
Epoch: 058, Loss: 0.61441, Train Acc: 0.64586, val Acc: 0.63592, Test Acc: 0.66019
Epoch: 059, Loss: 0.59397, Train Acc: 0.67979, val Acc: 0.66262, Test Acc: 0.66019
Epoch: 060, Loss: 0.60900, Train Acc: 0.66737, val Acc: 0.64320, Test Acc: 0.66019
Epoch: 061, Loss: 0.60100, Train Acc: 0.61618, val Acc: 0.58495, Test Acc: 0.66019
Epoch: 062, Loss: 0.59915, Train Acc: 0.66253, val Acc: 0.62136, Test Acc: 0.66019
Epoch: 063, Loss: 0.60004, Train Acc: 0.66495, val Acc: 0.66019, Test Acc: 0.66019
Epoch: 064, Loss: 0.60810, Train Acc: 0.64162, val Acc: 0.60680, Test Acc: 0.66019
Epoch: 065, Loss: 0.60833, Train Acc: 0.66101, val Acc: 0.63835, Test Acc: 0.66019
Epoch: 066, Loss: 0.60074, Train Acc: 0.66919, val Acc: 0.64078, Test Acc: 0.66019
Epoch: 067, Loss: 0.59908, Train Acc: 0.58255, val Acc: 0.60194, Test Acc: 0.66019
Epoch: 068, Loss: 0.58666, Train Acc: 0.60345, val Acc: 0.60680, Test Acc: 0.66019
Epoch: 069, Loss: 0.59670, Train Acc: 0.67464, val Acc: 0.64563, Test Acc: 0.66019
Epoch: 070, Loss: 0.60773, Train Acc: 0.64314, val Acc: 0.61893, Test Acc: 0.66019
Epoch: 071, Loss: 0.59383, Train Acc: 0.64738, val Acc: 0.65777, Test Acc: 0.66019
Epoch: 072, Loss: 0.59878, Train Acc: 0.67161, val Acc: 0.61893, Test Acc: 0.66019
Epoch: 073, Loss: 0.59929, Train Acc: 0.65889, val Acc: 0.63835, Test Acc: 0.66019
Epoch: 074, Loss: 0.58919, Train Acc: 0.65495, val Acc: 0.66990, Test Acc: 0.67233
Epoch: 075, Loss: 0.60338, Train Acc: 0.65980, val Acc: 0.62864, Test Acc: 0.67233
Epoch: 076, Loss: 0.59498, Train Acc: 0.67161, val Acc: 0.64078, Test Acc: 0.67233
Epoch: 077, Loss: 0.59648, Train Acc: 0.68797, val Acc: 0.66505, Test Acc: 0.67233
Epoch: 078, Loss: 0.59049, Train Acc: 0.68040, val Acc: 0.67476, Test Acc: 0.67476
Epoch: 079, Loss: 0.59757, Train Acc: 0.55801, val Acc: 0.57039, Test Acc: 0.67476
Epoch: 080, Loss: 0.60160, Train Acc: 0.65253, val Acc: 0.61165, Test Acc: 0.67476
Epoch: 081, Loss: 0.59250, Train Acc: 0.67495, val Acc: 0.62864, Test Acc: 0.67476
Epoch: 082, Loss: 0.60416, Train Acc: 0.67495, val Acc: 0.64563, Test Acc: 0.67476
Epoch: 083, Loss: 0.59666, Train Acc: 0.62860, val Acc: 0.61408, Test Acc: 0.67476
Epoch: 084, Loss: 0.58634, Train Acc: 0.68252, val Acc: 0.66262, Test Acc: 0.67476
Epoch: 085, Loss: 0.59279, Train Acc: 0.63102, val Acc: 0.63107, Test Acc: 0.67476
Epoch: 086, Loss: 0.59589, Train Acc: 0.67495, val Acc: 0.65291, Test Acc: 0.67476
Epoch: 087, Loss: 0.59567, Train Acc: 0.67252, val Acc: 0.64078, Test Acc: 0.67476
Epoch: 088, Loss: 0.59850, Train Acc: 0.61254, val Acc: 0.61893, Test Acc: 0.67476
Epoch: 089, Loss: 0.58854, Train Acc: 0.68252, val Acc: 0.64078, Test Acc: 0.67476
Epoch: 090, Loss: 0.59450, Train Acc: 0.67374, val Acc: 0.68204, Test Acc: 0.67718
Epoch: 091, Loss: 0.59921, Train Acc: 0.65950, val Acc: 0.66262, Test Acc: 0.67718
Epoch: 092, Loss: 0.60127, Train Acc: 0.63556, val Acc: 0.60194, Test Acc: 0.67718
Epoch: 093, Loss: 0.59615, Train Acc: 0.67767, val Acc: 0.67233, Test Acc: 0.67718
Epoch: 094, Loss: 0.58948, Train Acc: 0.64980, val Acc: 0.65777, Test Acc: 0.67718
Epoch: 095, Loss: 0.59015, Train Acc: 0.67010, val Acc: 0.68447, Test Acc: 0.68689
Epoch: 096, Loss: 0.59431, Train Acc: 0.68494, val Acc: 0.69175, Test Acc: 0.69175
Epoch: 097, Loss: 0.59483, Train Acc: 0.68797, val Acc: 0.64320, Test Acc: 0.69175
Epoch: 098, Loss: 0.59617, Train Acc: 0.67434, val Acc: 0.66990, Test Acc: 0.69175
Epoch: 099, Loss: 0.59179, Train Acc: 0.69706, val Acc: 0.68204, Test Acc: 0.69175

new-v1-GraphFPN.py used time is : 3715.0468752384186
sucess!
